LATITUDE,LONGITUDE,STATE,LOCALITY,SUBLOCALITY,POSTCODE,PROPERTY_CATEGORY
40.6837918,-73.9631445,New York,New York,Brooklyn,11238,building
40.7803919,-73.9558923,New York,New York,Manhattan,10035,building
40.7045515,-73.8356118,New York,New York,Queens,11418,building
40.6277171,-74.0860272,New York,New York,Staten Island,10304,building
40.7717454,-73.9900505,New York,New York,Manhattan,10023,building.residential
40.6819719,-73.9903277,New York,New York,Brooklyn,11217,building
40.8227297,-73.8517272,New York,New York,The Bronx,10473,
40.5755355,-73.9735905,New York,New York,Brooklyn,11224,building.residential
40.6670008,-73.7409018,New York,New York,Laurelton,11422,
40.7858802,-73.9811894,New York,New York,Manhattan,10024,building
40.6586603,-73.9595973,New York,New York,Brooklyn,11225,building
40.8040587,-73.9487622,New York,New York,Manhattan,10026,building
40.6141979,-73.9591151,New York,New York,Brooklyn,11230,building
40.5997081,-73.9344974,New York,New York,Brooklyn,11229,building
40.5839283,-74.1113788,New York,New York,Staten Island,10304,building
40.6712943,-73.9771145,New York,New York,Brooklyn,11215,building
40.7305606,-73.9859258,New York,New York,Manhattan,10003,building
40.6816001,-73.8948525,New York,New York,Brooklyn,11207,building
40.7849809,-73.8178033,New York,New York,Queens,11357,building
40.595688,-74.0982331,New York,New York,Staten Island,10304,building
40.5824866,-73.8213437,New York,New York,Queens,11694,building
40.7408109,-73.998475,New York,New York,Manhattan,10011,building
40.7159753,-74.0083683,New York,New York,Manhattan,10013,building
40.8813916,-73.8757001,New York,New York,The Bronx,10467,building
40.702334,-73.9937463,New York,New York,Brooklyn,11242,tourism.sights
40.6333903,-74.0969828,New York,New York,Staten Island,10301,building
40.607214,-73.9998636,New York,New York,Brooklyn,11214,building
40.754032,-73.965157,New York,New York,Manhattan,10022,building
40.7317712,-73.739171,New York,New York,Queens,11427,building
40.586901,-73.932949,New York,New York,Brooklyn,11235,building
40.6419847,-73.9614428,New York,New York,Brooklyn,11226,building
40.674276,-73.9626129,New York,New York,Brooklyn,11238,building
40.7308373,-73.8599677,New York,New York,Queens,11374,building
40.863113,-73.8983227,New York,New York,The Bronx,10468,building
40.7707244,-73.9533267,New York,New York,Manhattan,10021,
40.6335949,-73.9678166,New York,New York,Brooklyn,11230,building
40.6254509,-73.9395115,New York,New York,Brooklyn,11210,
40.5209862,-74.2084631,New York,New York,Staten Island,10309,building.residential
40.8799897,-73.919862,New York,New York,The Bronx,10463,building
40.7822029,-73.959633,New York,New York,Manhattan,10128,building
40.629467,-73.994672,New York,New York,Brooklyn,11219,
40.631406,-74.0193512,New York,New York,Brooklyn,11209,building
40.7308035,-73.9808981,New York,New York,Stuyvesant Town,10009,
40.7942255,-73.7950678,New York,New York,Queens,11357,building
40.6147583,-73.9849887,New York,New York,Brooklyn,11204,building
40.6803198,-73.8281794,New York,New York,Queens,11420,building
40.7095418,-73.8286658,New York,New York,Queens,11415,building
40.7928436,-73.8190811,New York,New York,Queens,11357,building
40.620502,-74.0396973,New York,New York,Brooklyn,11209,building.residential
40.7676985,-73.7850344,New York,New York,Queens,11361,building
40.798761,-73.9721556,New York,New York,Manhattan,10025,building
40.7106599,-73.7986899,New York,New York,Queens,11432,building.residential
40.728555,-73.8780858,New York,New York,Queens,11379,building
40.7507718,-73.8890157,New York,New York,Queens,11372,building
40.6852121,-73.9131299,New York,New York,Brooklyn,11207,building
40.7028922,-73.9860614,New York,New York,Brooklyn,11242,
40.7106599,-73.7986899,New York,New York,Queens,11432,building.residential
40.7028922,-73.9860614,New York,New York,Brooklyn,11242,
40.7488491,-73.9716161,New York,New York,Manhattan,10017,building
40.633314,-74.145909,New York,New York,Staten Island,10303,building.residential
40.7568629,-73.9621341,New York,New York,Manhattan,10022,building
40.5694974,-74.1237437,New York,New York,Staten Island,10306,building
40.6273371,-74.0262024,New York,New York,Brooklyn,11209,building.residential
40.6880649,-73.7919272,New York,New York,Queens,11433,building
40.702357,-73.9892037,New York,New York,Brooklyn,11201,building
40.8129128,-73.8461841,New York,New York,The Bronx,10473,
40.5773399,-73.9943294,New York,New York,Brooklyn,11224,building
40.6398004,-73.8974592,New York,New York,Brooklyn,11236,building
40.7701584,-73.8052147,New York,New York,Queens,11358,building
40.7581216,-73.9670704,New York,New York,Manhattan,10022,building
40.7511112,-73.9089639,New York,New York,Queens,11377,
40.8250069,-73.9486453,New York,New York,Manhattan,10031,building
40.5828044,-73.8210807,New York,New York,Queens,11694,building
40.5078915,-74.2530332,New York,New York,Staten Island,10307,building.residential
40.7693956,-73.7708144,New York,New York,Queens,11361,building
40.6358249,-73.973308,New York,New York,Brooklyn,11218,building.residential
40.6681258,-73.9897865,New York,New York,Brooklyn,11215,building
40.7368055,-73.9026152,New York,New York,Queens,11377,building.residential
40.7759232,-73.9087334,New York,New York,Queens,11105,building
40.6329023,-74.120945,New York,New York,Staten Island,10310,building
40.6719007,-73.8590006,New York,New York,Queens,11414,building
40.6396483,-74.1151985,New York,New York,Staten Island,10310,building
40.6278109,-74.146957,New York,New York,Staten Island,10303,building
40.7474641,-73.704456,New York,New York,Queens,11004,building
40.7424172,-73.8842849,New York,New York,Queens,11373,building
40.761427,-73.982584,New York,New York,Manhattan,10019,accommodation.hotel
40.906568,-73.8968047,New York,West New York,The Bronx,07093,commercial.food_and_drink.bakery
40.657696,-73.8764091,New York,New York,Brooklyn,11208,building.residential
40.7805732,-73.7825806,New York,New York,Queens,11360,building
40.6358323,-74.0291372,New York,New York,Brooklyn,11209,building
40.5871907,-73.9840965,New York,New York,Brooklyn,11214,building.residential
40.5019991,-74.2372284,New York,New York,Staten Island,10307,
40.6171678,-74.0837135,New York,New York,Staten Island,10304,building
40.7046228,-73.9878238,New York,New York,Brooklyn,11201,building.residential
40.6248041,-74.0355778,New York,New York,Brooklyn,11209,building
40.6503361,-73.9440072,New York,New York,Brooklyn,11203,building
40.551314,-74.1670026,New York,New York,Staten Island,10312,building.residential
40.7284032,-73.7803984,New York,New York,Queens County,11423,building.residential
40.7517561,-73.8344347,New York,New York,Queens,11355,building
40.7664499,-73.78359,New York,New York,Queens,11361,catering.ice_cream
40.8590729,-73.9322176,New York,New York,Washington Heights,10040,
40.8563536,-73.865974,New York,New York,The Bronx,10462,building
40.8099146,-73.9379084,New York,New York,Manhattan,10037,building
40.7284032,-73.7803984,New York,New York,Queens County,11423,building.residential
40.551314,-74.1670026,New York,New York,Staten Island,10312,building.residential
40.754545,-73.859675,New York,New York,Queens,11368,building
40.709905,-73.962869,New York,New York,Brooklyn,11211,building
40.8248699,-73.9229829,New York,New York,The Bronx,10451,building
40.681189,-73.9146606,New York,New York,Brooklyn,11233,building
40.6729779,-73.7330064,New York,New York,Queens,11422,building
40.8969575,-73.9032123,New York,New York,The Bronx,10471,building
40.6726474,-73.8499883,New York,New York,Queens,11417,building
40.8453241,-73.8684042,New York,New York,The Bronx,10462,building
40.8718895,-73.9188667,New York,New York,Manhattan,10034,
40.7886657,-73.8207928,New York,New York,Queens,11357,building
40.7194435,-74.0081022,New York,New York,Manhattan,10013,building
40.6811645,-73.7493264,New York,New York,Queens,11413,building
40.7292895,-73.8945367,New York,New York,Queens,11378,building
40.6740009,-73.8743074,New York,New York,Brooklyn,11208,building
40.7670699,-73.74642,New York,New York,Queens County,11363,
40.7845412,-73.981249,New York,New York,Manhattan,10024,
40.8453241,-73.8684042,New York,New York,The Bronx,10462,building
40.7194435,-74.0081022,New York,New York,Manhattan,10013,building
40.8969575,-73.9032123,New York,New York,The Bronx,10471,building
40.6740009,-73.8743074,New York,New York,Brooklyn,11208,building
40.7292895,-73.8945367,New York,New York,Queens,11378,building
40.6811645,-73.7493264,New York,New York,Queens,11413,building
40.7886657,-73.8207928,New York,New York,Queens,11357,building
40.7974719,-73.8143638,New York,New York,Queens,11357,building
40.7670699,-73.74642,New York,New York,Queens County,11363,
40.6110496,-74.1309465,New York,New York,Staten Island,10314,building
40.6204781,-74.1109257,New York,New York,Staten Island,10301,building.residential
40.7929253,-73.9404138,New York,New York,East Harlem,10029,
40.7845412,-73.981249,New York,New York,Manhattan,10024,
40.775111,-73.958515,New York,New York,Manhattan,10075,building
40.571472,-74.1193966,New York,New York,Staten Island,10306,building
40.7322099,-73.9535842,New York,New York,Brooklyn,11222,building
40.6736636,-73.9623858,New York,New York,Brooklyn,11238,building
40.7320002,-73.7055812,New York,New York,Queens,11001,
40.6756128,-74.0124872,New York,New York,Brooklyn,11231,building
40.7135237,-73.942354,New York,New York,Brooklyn,11211,building
40.878087,-73.9170513,New York,New York,The Bronx,10463,building
40.7867652,-73.9753353,New York,New York,Manhattan,10024,commercial;service.beauty.hairdresser
40.6243164,-73.9136042,New York,New York,Brooklyn,11234,building
40.7896573,-73.9673229,New York,New York,Manhattan,10025,building
40.5974508,-73.7983993,New York,New York,Queens,11692,building
40.6313071,-74.1356833,New York,New York,Staten Island,10302,building
40.6708384,-73.9812037,New York,New York,Brooklyn,11215,
40.7046248,-73.8349003,New York,New York,Queens,11418,building
40.7631417,-73.9906014,New York,New York,Manhattan,10019,building
40.806166,-73.9448308,New York,New York,Manhattan,10027,building
40.8186279,-73.9460737,New York,New York,Manhattan,10030,building
40.746232,-73.978689,New York,New York,Manhattan,10016,building
40.5529274,-74.159159,New York,New York,Staten Island,10308,building.residential
40.7385868,-74.0078404,New York,New York,Manhattan,10014,
40.7476234,-74.0057263,New York,New York,Manhattan,10011,entertainment.culture.gallery
40.6609696,-73.9111929,New York,New York,Brooklyn,11212,building
40.6430292,-73.9248566,New York,New York,Brooklyn,11203,
40.5882303,-74.0975793,New York,New York,Staten Island,10304,building
40.6364,-74.154146,New York,New York,Staten Island,10303,building
40.7169665,-73.94377,New York,New York,Brooklyn,11211,building.residential
40.649346,-74.0086998,New York,New York,Brooklyn,11220,building
40.808174,-73.951091,New York,New York,Manhattan,10027,building
40.6152328,-73.9176941,New York,New York,Brooklyn,11234,building
40.821432,-73.8474428,New York,New York,The Bronx,10473,building
40.628358,-73.9339729,New York,New York,Brooklyn,11210,building
40.779366,-73.7827644,New York,New York,Queens,11360,building
40.7593442,-73.7673557,New York,New York,Queens,11361,building
40.702987,-73.9273005,New York,New York,Brooklyn,11237,building
40.5546818,-74.1625533,New York,New York,Staten Island,10308,building.residential
40.734266,-73.9987024,New York,New York,Greenwich Village,10011,
40.792204,-73.9655642,New York,New York,Upper West Side,10025,
40.7790999,-73.78125,New York,New York,Queens,11360,building
40.5756277,-73.9667833,New York,New York,Brooklyn,11235,building.residential
40.7031635,-73.9282437,New York,New York,Brooklyn,11237,building
40.8697508,-73.905391,New York,New York,The Bronx,10463,building
40.6130693,-74.0344829,New York,New York,Brooklyn,11209,building
40.5894827,-73.9395372,New York,New York,Brooklyn,11235,
40.6347271,-74.036817,New York,New York,Bayridge,11209,
40.7839299,-73.77643,New York,New York,Queens County,11360,
40.6600309,-73.9848315,New York,New York,Brooklyn,11215,building
40.8224723,-73.81106,New York,New York,Throgs Neck,10465,
40.7946402,-73.9434163,New York,New York,Manhattan,10029,building
40.6384907,-74.0740254,New York,New York,Staten Island,10301,building.residential
40.7684458,-73.8313888,New York,New York,Queens,11354,building
40.776443,-73.979985,New York,New York,Manhattan,10023,building
40.6921975,-73.7287999,New York,New York,Queens,11411,building.residential
40.8473243,-73.8633392,New York,New York,The Bronx,10462,building
40.834716,-73.9481517,New York,New York,Manhattan,10032,building
40.5997298,-73.7467974,New York,New York,Queens,11691,building
40.7077562,-73.7787888,New York,New York,Queens,11433,building.residential
40.7497074,-73.9859244,New York,New York,Manhattan,10001,building
40.6857875,-73.7538304,New York,New York,Queens,11413,building.residential
40.590395,-73.9412863,New York,New York,Brooklyn,11235,building
40.7669715,-73.9674377,New York,New York,Manhattan,10065,building
40.637981,-74.009565,New York,New York,Brooklyn,11220,building
40.636031,-74.0365302,New York,New York,Brooklyn,11209,building
40.9055018,-73.909935,New York,New York,The Bronx,10471,building
40.6548876,-73.9275423,New York,New York,Brooklyn,11203,building
40.7365683,-73.7763893,New York,New York,Queens,11365,building
40.7772709,-73.9477614,New York,New York,Manhattan,10128,building
40.7615431,-73.8621447,New York,New York,Queens,11369,building
40.7938201,-73.9713411,New York,New York,Manhattan,10025,building
40.7267495,-73.9938034,New York,New York,Manhattan,10012,building
40.7661581,-73.985324,New York,New York,Manhattan,10019,building
40.7485831,-73.8010787,New York,New York,Queens,11365,building
40.6482878,-73.9246615,New York,New York,Brooklyn,11203,building
40.8475868,-73.853875,New York,New York,The Bronx,10461,building
40.8455961,-73.8264218,New York,New York,The Bronx,10461,building
40.7097347,-73.8188287,New York,New York,Queens,11435,
